EarthPod Sensor Log
Created: Mon Jul  6 04:24:23 2020

Measurement Time,Time Step (s),Temperature (C),Humidity (%),Light (lux),Pressure (kPa),Interrupt Counter (counts/time step),Wind (m/s),Airflow (m/s),Airflow Ambient Temp (C),Airflow Error
Mon Jul  6 21:09:46 2020,6.214,47.384,14.498,1212.16,96.584890625,0,0.0,0.378,46.89,0
Mon Jul  6 21:09:53 2020,6.216,47.361,14.189,1217.28,96.583429687,0,0.0,0.772,44.82,0
Mon Jul  6 21:10:00 2020,6.21,47.399,13.891,1272.32,96.585046875,0,0.0,0.625,44.59,0
Mon Jul  6 21:10:07 2020,6.216,47.472,14.1,1243.52,96.581324218,0,0.0,0.761,44.67,0
Mon Jul  6 21:10:14 2020,6.211,47.449,14.013,1265.92,96.584539062,32,0.2730639188536467,1.106,43.9,0
Mon Jul  6 21:10:21 2020,6.214,47.361,14.03,1301.76,96.583207031,169,1.4414225941422594,1.151,43.71,0
Mon Jul  6 21:10:28 2020,6.213,47.374,11.26,1308.16,96.580292968,261,2.2264606470304202,1.756,42.87,0
Mon Jul  6 21:10:35 2020,6.216,47.235,11.656,1272.32,96.581976562,169,1.4409588159588158,1.127,43.04,0
Mon Jul  6 21:10:42 2020,6.213,47.218,13.198,1238.4,96.585828125,98,0.8359890552068243,0.951,43.33,0
Mon Jul  6 21:10:49 2020,6.213,47.17,12.489,1317.12,96.588101562,124,1.057782069853533,0.608,43.53,0
Mon Jul  6 21:10:57 2020,6.214,47.162,12.786,1281.28,96.589070312,78,0.6652719665271966,0.938,43.35,0
Mon Jul  6 21:11:04 2020,6.217,47.13,12.809,1247.36,96.589847656,143,1.2190767251085732,0.912,43.22,0
Mon Jul  6 21:11:11 2020,6.213,47.112,12.561,1242.88,96.591171875,88,0.7506840495734749,0.655,43.49,0
Mon Jul  6 21:11:18 2020,6.214,47.099,13.191,1294.08,96.592128906,142,1.2111361441905375,1.284,42.99,0
Mon Jul  6 21:11:25 2020,6.214,46.991,12.164,1267.2,96.589507812,172,1.4670099774702283,1.016,42.87,0
Mon Jul  6 21:11:32 2020,6.212,47.019,12.748,1267.2,96.589769531,141,1.2029942047649709,0.783,42.77,0
Mon Jul  6 21:11:39 2020,6.217,46.946,13.314,1276.16,96.5873125,94,0.8013511339874538,0.871,43.01,0
Mon Jul  6 21:11:46 2020,6.215,46.973,13.813,1264.64,96.58815625,64,0.545776347546259,0.951,42.84,0
Mon Jul  6 21:11:53 2020,6.213,46.971,13.369,1278.08,96.589097656,93,0.7933365523901497,0.446,43.22,0
Mon Jul  6 21:12:00 2020,6.212,46.999,12.806,1285.12,96.587285156,1,0.00853187379265937,0.406,44.42,0
Mon Jul  6 21:12:07 2020,6.212,46.946,12.747,1288.32,96.588511718,32,0.2730199613650998,0.943,43.34,0
Mon Jul  6 21:12:14 2020,6.215,46.908,10.258,1283.2,96.588117187,86,0.7333869670152856,0.473,43.35,0
Mon Jul  6 21:12:21 2020,6.215,46.911,11.975,1290.24,96.586988281,0,0.0,0.537,43.28,0
Mon Jul  6 21:12:28 2020,6.213,46.888,12.168,1314.56,96.588746093,0,0.0,0.982,42.86,0
Mon Jul  6 21:12:35 2020,6.213,46.855,12.768,1308.16,96.587957031,0,0.0,0.754,43.02,0
Mon Jul  6 21:12:42 2020,6.216,46.898,12.004,1416.96,96.587847656,46,0.3922136422136422,0.93,42.79,0
Mon Jul  6 21:12:49 2020,6.214,46.87,12.808,1303.04,96.585785156,81,0.6908593498551656,0.591,43.1,0
Mon Jul  6 21:12:56 2020,6.212,46.858,12.971,1322.24,96.588273437,0,0.0,0.496,43.57,0
Mon Jul  6 21:13:03 2020,6.216,46.885,12.011,1324.8,96.588414062,0,0.0,0.678,43.64,0
Mon Jul  6 21:13:10 2020,6.213,46.843,12.223,1313.28,96.585925781,0,0.0,0.675,43.43,0
Mon Jul  6 21:13:17 2020,6.213,46.84,13.784,1326.08,96.586945312,5,0.042652502816674716,0.736,43.38,0
Mon Jul  6 21:13:24 2020,6.215,46.827,12.443,1315.84,96.5858125,0,0.0,0.58,43.33,0
Mon Jul  6 21:13:31 2020,6.214,46.865,12.6,1272.96,96.587503906,0,0.0,0.139,51.89,0
Mon Jul  6 21:13:38 2020,6.212,46.863,14.396,1328.64,96.587953125,0,0.0,0.285,48.45,0
Mon Jul  6 21:13:46 2020,6.214,46.825,14.196,1287.04,96.589476562,0,0.0,0.11,53.56,0
Mon Jul  6 21:13:53 2020,6.215,46.903,13.636,1323.52,96.588371093,0,0.0,0.246,50.41,0
Mon Jul  6 21:14:00 2020,6.211,46.89,14.181,1318.4,96.584949218,28,0.23893092899694088,0.117,54.45,0
Mon Jul  6 21:14:07 2020,6.216,46.903,13.648,1322.24,96.585796875,0,0.0,0.203,52.24,0
Mon Jul  6 21:14:14 2020,6.211,46.885,13.15,1300.48,96.583613281,10,0.0853324746417646,0.258,49.75,0
Mon Jul  6 21:14:21 2020,6.212,46.888,11.878,1288.32,96.585363281,0,0.0,0.17,53.26,0
Mon Jul  6 21:14:28 2020,6.215,46.885,13.229,1296.0,96.587203125,11,0.09380530973451327,0.289,49.72,0
Mon Jul  6 21:14:35 2020,6.213,46.908,12.904,1319.68,96.587085937,0,0.0,0.657,45.47,0
Mon Jul  6 21:14:42 2020,6.213,46.911,14.031,1329.92,96.589484375,0,0.0,0.423,45.42,0
Mon Jul  6 21:14:49 2020,6.213,46.953,15.116,1329.92,96.585574218,0,0.0,0.282,49.43,0
Mon Jul  6 21:14:56 2020,6.212,46.931,14.819,1329.92,96.586136718,0,0.0,0.209,52.14,0
Mon Jul  6 21:15:03 2020,6.211,46.958,13.319,1327.36,96.582566406,4,0.03413298985670584,0.161,53.87,0
Mon Jul  6 21:15:10 2020,6.217,46.981,13.116,1336.32,96.586070312,12,0.1023001447643558,0.292,50.25,0
Mon Jul  6 21:15:17 2020,6.213,47.019,13.78,1354.24,96.583859375,12,0.1023660067600193,0.213,52.07,0
Mon Jul  6 21:15:24 2020,6.212,47.021,13.339,1360.64,96.58309375,0,0.0,0.427,46.28,0
Mon Jul  6 21:15:31 2020,6.216,47.049,12.22,1336.32,96.582613281,10,0.08526383526383526,0.514,45.25,0
Mon Jul  6 21:15:38 2020,6.212,47.016,13.366,1342.72,96.583300781,0,0.0,0.661,46.18,0
Mon Jul  6 21:15:45 2020,6.216,47.059,12.275,1390.08,96.588304687,105,0.8952702702702702,0.799,44.18,0
Mon Jul  6 21:15:52 2020,6.211,47.067,13.058,1319.68,96.58375,29,0.24746417646111735,0.872,44.67,0
Mon Jul  6 21:15:59 2020,6.213,47.034,13.594,1354.24,96.583320312,243,2.072911636890391,1.888,43.71,0
Mon Jul  6 21:16:06 2020,6.215,46.971,13.125,1416.96,96.580238281,194,1.6543845534995978,1.344,43.9,0
Mon Jul  6 21:16:13 2020,6.214,46.963,13.362,1504.0,96.583378906,127,1.0831992275506919,0.859,43.99,0
Mon Jul  6 21:16:20 2020,6.212,46.941,13.427,1491.2,96.581792968,0,0.0,0.45,45.4,0
Mon Jul  6 21:16:27 2020,6.213,46.958,14.14,1546.24,96.582550781,10,0.08530500563334943,0.581,44.55,0
Mon Jul  6 21:16:35 2020,6.212,47.001,13.198,1557.76,96.582601562,0,0.0,0.582,45.1,0
Mon Jul  6 21:16:42 2020,6.214,46.978,13.236,1512.96,96.582429687,29,0.2473447055037013,0.673,44.71,0
Mon Jul  6 21:16:49 2020,6.213,47.001,13.677,1537.28,96.58384375,0,0.0,0.599,44.61,0
Mon Jul  6 21:16:56 2020,6.216,47.039,14.106,1478.4,96.583078125,9,0.07673745173745174,0.846,44.21,0
Mon Jul  6 21:17:03 2020,6.214,47.031,12.854,1546.24,96.581496093,0,0.0,0.644,44.91,0
Mon Jul  6 21:17:10 2020,6.211,46.989,12.123,1524.48,96.580789062,0,0.0,0.383,44.99,0
Mon Jul  6 21:17:17 2020,6.216,47.026,13.201,1588.48,96.583015625,0,0.0,0.513,44.49,0
Mon Jul  6 21:17:24 2020,6.211,47.029,12.413,1571.84,96.582757812,0,0.0,0.469,44.44,0
Mon Jul  6 21:17:31 2020,6.215,47.062,13.531,1534.72,96.580601562,10,0.08527755430410297,0.706,44.45,0
Mon Jul  6 21:17:38 2020,6.213,47.074,13.157,1356.8,96.5830625,0,0.0,0.863,44.15,0
Mon Jul  6 21:17:45 2020,6.211,47.082,13.153,1249.92,96.578730468,0,0.0,0.237,49.08,0
Mon Jul  6 21:17:52 2020,6.214,47.099,12.001,1266.56,96.57653125,4,0.034116511103958795,0.635,44.88,0
Mon Jul  6 21:17:59 2020,6.213,47.102,11.111,1314.56,96.576417968,28,0.23885401577337836,0.448,44.61,0
Mon Jul  6 21:18:06 2020,6.214,47.119,12.785,1175.68,96.579390625,6,0.051174766655938196,0.889,44.52,0
Mon Jul  6 21:18:13 2020,6.217,47.052,11.386,1045.76,96.583605468,111,0.9462763390702912,0.789,44.25,0
Mon Jul  6 21:18:20 2020,6.213,47.049,11.927,1228.16,96.576082031,76,0.6483180428134556,0.251,48.35,0
Mon Jul  6 21:18:27 2020,6.213,47.031,12.545,1148.16,96.577578125,0,0.0,0.879,43.9,0
Mon Jul  6 21:18:34 2020,6.214,47.034,11.83,1356.8,96.583238281,0,0.0,0.589,43.95,0
Mon Jul  6 21:18:41 2020,6.213,47.062,11.37,1393.92,96.581339843,0,0.0,0.312,47.18,0
Mon Jul  6 21:18:48 2020,6.211,47.104,11.201,1459.2,96.581765625,0,0.0,0.247,49.13,0
Mon Jul  6 21:18:55 2020,6.213,47.082,13.491,1333.76,96.580203125,0,0.0,0.486,44.62,0
Mon Jul  6 21:19:02 2020,6.213,47.044,11.54,1460.48,96.579324218,0,0.0,0.258,49.26,0
Mon Jul  6 21:19:09 2020,6.211,47.082,13.449,1455.36,96.578160156,0,0.0,0.345,47.22,0
Mon Jul  6 21:19:16 2020,6.214,47.084,13.023,1440.0,96.580363281,0,0.0,0.503,45.43,0
Mon Jul  6 21:19:23 2020,6.218,47.077,12.808,1446.4,96.577019531,0,0.0,0.141,54.01,0
Mon Jul  6 21:19:31 2020,6.212,47.16,13.862,1355.52,96.577917968,0,0.0,0.509,46.28,0
Mon Jul  6 21:19:38 2020,6.213,47.127,13.836,1411.84,96.576796875,48,0.4094640270400772,0.997,44.59,0
Mon Jul  6 21:19:45 2020,6.22,47.165,13.429,1309.44,96.577652343,105,0.8946945337620579,1.013,44.56,0
Mon Jul  6 21:19:52 2020,6.214,47.152,13.082,1401.6,96.577792968,74,0.6311554554232378,0.187,51.15,0
Mon Jul  6 21:19:59 2020,6.215,47.135,13.703,1290.88,96.578550781,0,0.0,0.83,44.73,0
Mon Jul  6 21:20:06 2020,6.218,47.162,12.39,1290.24,96.575875,87,0.7415567706658089,1.562,44.42,0
Mon Jul  6 21:20:13 2020,6.213,47.16,11.662,1312.0,96.576105468,124,1.057782069853533,1.181,44.05,0
Mon Jul  6 21:20:20 2020,6.215,47.142,11.416,1294.08,96.576734375,100,0.8527755430410298,0.85,43.74,0
Mon Jul  6 21:20:27 2020,6.217,47.109,11.763,1358.08,96.579839843,63,0.5370757600128679,0.611,44.1,0
Mon Jul  6 21:20:34 2020,6.215,47.082,11.825,1431.04,96.578199218,0,0.0,0.624,44.41,0
Mon Jul  6 21:20:41 2020,6.213,47.064,11.262,1405.44,96.577203125,0,0.0,0.293,48.09,0
Mon Jul  6 21:20:48 2020,6.217,47.132,13.226,1393.92,96.577085937,0,0.0,0.699,44.41,0
Mon Jul  6 21:20:55 2020,6.215,47.14,13.401,1379.84,96.576207031,0,0.0,0.669,44.45,0
Mon Jul  6 21:21:02 2020,6.214,47.137,13.327,1301.76,96.574792968,0,0.0,0.743,44.36,0
Mon Jul  6 21:21:09 2020,6.216,47.17,12.547,1332.48,96.578136718,0,0.0,0.826,44.19,0
Mon Jul  6 21:21:16 2020,6.212,47.122,12.799,1314.56,96.5740625,0,0.0,0.65,44.25,0
Mon Jul  6 21:21:23 2020,6.215,47.135,13.401,1356.8,96.574449218,0,0.0,0.649,44.42,0
Mon Jul  6 21:21:30 2020,6.213,47.172,12.716,1338.88,96.574480468,0,0.0,0.72,44.69,0
Mon Jul  6 21:21:37 2020,6.214,47.15,13.206,1376.0,96.572839843,0,0.0,0.829,44.64,0
Mon Jul  6 21:21:44 2020,6.212,47.203,14.181,1390.08,96.571558593,0,0.0,0.601,44.36,0
Mon Jul  6 21:21:51 2020,6.219,47.19,11.94,1397.76,96.571757812,0,0.0,0.607,44.26,0
Mon Jul  6 21:21:58 2020,6.213,47.192,11.486,1391.36,96.572746093,0,0.0,0.574,44.52,0
Mon Jul  6 21:22:05 2020,6.21,47.16,11.213,1391.36,96.570824218,0,0.0,0.548,44.43,0
Mon Jul  6 21:22:13 2020,6.215,47.147,11.776,1387.52,96.572769531,0,0.0,0.424,44.74,0
Mon Jul  6 21:22:20 2020,6.214,47.21,12.409,1341.44,96.567941406,0,0.0,0.393,44.99,0
Mon Jul  6 21:22:27 2020,6.21,47.192,11.08,1382.4,96.571398437,0,0.0,0.615,44.28,0
Mon Jul  6 21:22:34 2020,6.217,47.19,11.912,1356.8,96.574367187,0,0.0,0.64,44.64,0
Mon Jul  6 21:22:41 2020,6.214,47.132,12.606,1365.76,96.5709375,0,0.0,0.399,44.7,0
Mon Jul  6 21:22:48 2020,6.211,47.17,11.985,1342.72,96.569015625,0,0.0,0.311,47.72,0
Mon Jul  6 21:22:55 2020,6.214,47.157,11.227,1326.08,96.569007812,0,0.0,0.237,49.97,0
Mon Jul  6 21:23:02 2020,6.213,47.17,11.717,1382.4,96.569632812,0,0.0,0.518,45.16,0
Mon Jul  6 21:23:09 2020,6.216,47.137,11.605,1356.8,96.569828125,0,0.0,0.416,45.17,0
Mon Jul  6 21:23:16 2020,6.216,47.119,12.461,1360.64,96.573109375,0,0.0,0.493,44.98,0
Mon Jul  6 21:23:23 2020,6.212,47.182,11.593,1270.4,96.569933593,0,0.0,0.497,45.0,0
Mon Jul  6 21:23:30 2020,6.211,47.18,12.614,1337.6,96.567980468,0,0.0,0.406,45.43,0
Mon Jul  6 21:23:37 2020,6.213,47.157,11.532,1304.32,96.569898437,1,0.008530500563334943,0.438,45.66,0
Mon Jul  6 21:23:44 2020,6.211,47.21,12.763,1306.88,96.569273437,0,0.0,0.352,46.57,0
Mon Jul  6 21:23:51 2020,6.211,47.187,12.67,1308.16,96.570515625,0,0.0,0.145,54.12,0
Mon Jul  6 21:23:58 2020,6.215,47.205,12.779,1272.96,96.571019531,0,0.0,0.136,54.38,0
Mon Jul  6 21:24:05 2020,6.212,47.228,13.442,1275.52,96.572996093,0,0.0,0.123,55.54,0
Mon Jul  6 21:24:12 2020,6.211,47.23,14.268,1292.8,96.572136718,0,0.0,0.19,53.6,0
Mon Jul  6 21:24:19 2020,6.215,47.223,12.89,1288.32,96.569867187,0,0.0,0.131,55.67,0
Mon Jul  6 21:24:26 2020,6.214,47.23,13.087,1278.08,96.571023437,0,0.0,0.19,53.94,0
Mon Jul  6 21:24:33 2020,6.213,47.283,15.301,1272.32,96.5714375,0,0.0,0.35,48.31,0
Mon Jul  6 21:24:40 2020,6.213,47.276,14.616,1264.0,96.572484375,0,0.0,0.528,45.74,0
Mon Jul  6 21:24:47 2020,6.213,47.308,14.608,1239.04,96.570890625,0,0.0,0.533,45.81,0
Mon Jul  6 21:24:54 2020,6.211,47.326,14.161,1257.6,96.569785156,0,0.0,0.166,53.0,0
Mon Jul  6 21:25:01 2020,6.215,47.359,13.461,1248.0,96.569410156,0,0.0,0.145,54.85,0
Mon Jul  6 21:25:09 2020,6.212,47.306,14.179,1251.84,96.570535156,0,0.0,0.291,50.22,0
Mon Jul  6 21:25:16 2020,6.216,47.364,15.072,1251.2,96.5708125,0,0.0,0.498,46.72,0
Mon Jul  6 21:25:23 2020,6.216,47.356,14.79,1247.36,96.570523437,0,0.0,0.515,46.16,0
Mon Jul  6 21:25:30 2020,6.212,47.409,15.237,1225.6,96.5721875,0,0.0,0.306,49.19,0
Mon Jul  6 21:25:37 2020,6.211,47.381,13.179,1221.12,96.570089843,0,0.0,0.544,46.08,0
Mon Jul  6 21:25:44 2020,6.215,47.404,12.234,1236.48,96.572265625,0,0.0,0.266,49.44,0
Mon Jul  6 21:25:51 2020,6.213,47.396,13.063,1235.84,96.57065625,0,0.0,0.383,46.54,0
Mon Jul  6 21:25:58 2020,6.212,47.369,13.967,1244.8,96.572828125,0,0.0,0.428,46.27,0
Mon Jul  6 21:26:05 2020,6.214,47.361,14.115,1265.92,96.572417968,13,0.1108786610878661,0.921,45.35,0
Mon Jul  6 21:26:12 2020,6.212,47.394,11.883,1252.48,96.570710937,131,1.1176754668383775,0.535,44.52,0
Mon Jul  6 21:26:19 2020,6.214,47.336,12.11,1240.96,96.572617187,45,0.3838107499195365,0.926,44.49,0
Mon Jul  6 21:26:26 2020,6.213,47.318,13.623,1238.4,96.569523437,26,0.2217930146467085,0.753,44.6,0
Mon Jul  6 21:26:33 2020,6.212,47.306,14.115,1243.52,96.571871093,0,0.0,0.667,44.38,0
Mon Jul  6 21:26:40 2020,6.214,47.318,13.668,1253.76,96.573148437,0,0.0,0.777,44.66,0
Mon Jul  6 21:26:47 2020,6.216,47.306,13.993,1246.08,96.571945312,0,0.0,0.519,44.31,0
Mon Jul  6 21:26:54 2020,6.214,47.293,13.894,1246.08,96.570628906,0,0.0,0.641,44.33,0
Mon Jul  6 21:27:01 2020,6.211,47.255,12.956,1248.0,96.572746093,0,0.0,0.253,49.19,0
Mon Jul  6 21:27:08 2020,6.215,47.258,12.545,1244.8,96.573289062,0,0.0,0.653,44.54,0
Mon Jul  6 21:27:15 2020,6.212,47.286,12.815,1240.96,96.570175781,0,0.0,0.154,52.39,0
Mon Jul  6 21:27:22 2020,6.212,47.223,13.494,1244.8,96.570652343,0,0.0,0.609,45.7,0
Mon Jul  6 21:27:29 2020,6.217,47.23,14.433,1243.52,96.573855468,0,0.0,0.555,44.8,0
Mon Jul  6 21:27:36 2020,6.209,47.238,13.989,1250.56,96.572125,0,0.0,0.522,44.69,0
Mon Jul  6 21:27:43 2020,6.213,47.271,13.099,1247.36,96.571136718,0,0.0,0.723,44.72,0
Mon Jul  6 21:27:50 2020,6.214,47.283,13.159,1246.08,96.5735625,0,0.0,0.642,44.38,0
Mon Jul  6 21:27:57 2020,6.213,47.306,11.57,1250.56,96.568617187,0,0.0,0.743,44.35,0
Mon Jul  6 21:28:05 2020,6.216,47.273,12.451,1257.6,96.568527343,0,0.0,0.578,45.12,0
Mon Jul  6 21:28:12 2020,6.212,47.296,12.04,1259.52,96.568921875,0,0.0,0.292,48.18,0
Mon Jul  6 21:28:19 2020,6.213,47.323,13.473,1252.48,96.568503906,0,0.0,0.681,45.53,0
Mon Jul  6 21:28:26 2020,6.212,47.26,11.308,1244.8,96.568730468,97,0.8275917578879588,1.415,43.79,0
Mon Jul  6 21:28:33 2020,6.215,47.228,12.957,1244.8,96.569125,144,1.227996781979083,1.026,43.66,0
Mon Jul  6 21:28:40 2020,6.213,47.21,12.519,1244.16,96.567371093,34,0.2900370191533881,0.602,44.37,0
Mon Jul  6 21:28:47 2020,6.211,47.182,13.159,1246.72,96.570195312,0,0.0,0.456,44.23,0
Mon Jul  6 21:28:54 2020,6.21,47.24,13.755,1244.16,96.568582031,0,0.0,0.423,45.16,0
Mon Jul  6 21:29:01 2020,6.214,47.218,12.753,1243.52,96.569234375,1,0.008529127775989699,0.472,44.78,0
Mon Jul  6 21:29:08 2020,6.211,47.25,13.017,1240.96,96.568804687,0,0.0,0.462,45.15,0
Mon Jul  6 21:29:15 2020,6.212,47.182,12.57,1239.04,96.569007812,0,0.0,0.754,44.21,0
Mon Jul  6 21:29:22 2020,6.213,47.266,11.479,1242.24,96.568773437,0,0.0,0.346,46.12,0
Mon Jul  6 21:29:29 2020,6.213,47.243,12.677,1243.52,96.56746875,0,0.0,0.217,50.71,0
Mon Jul  6 21:29:36 2020,6.217,47.235,13.124,1244.8,96.564820312,0,0.0,0.685,45.44,0
Mon Jul  6 21:29:43 2020,6.212,47.198,13.381,1243.52,96.562707031,1,0.00853187379265937,0.924,43.81,0
Mon Jul  6 21:29:50 2020,6.214,47.16,11.698,1243.52,96.562460937,8,0.06823302220791759,0.914,43.38,0
Mon Jul  6 21:29:57 2020,6.214,47.172,11.413,1244.16,96.560007812,0,0.0,0.923,43.35,0
Mon Jul  6 21:30:04 2020,6.214,47.109,11.0,1246.08,96.558691406,0,0.0,0.564,43.74,0
Mon Jul  6 21:30:11 2020,6.212,47.092,11.92,1246.72,96.56071875,0,0.0,0.295,47.4,0
Mon Jul  6 21:30:18 2020,6.216,47.135,12.29,1248.64,96.562011718,0,0.0,0.136,52.95,0
Mon Jul  6 21:30:25 2020,6.215,47.102,12.887,1249.92,96.563988281,0,0.0,0.303,48.69,0
Mon Jul  6 21:30:32 2020,6.211,47.119,13.459,1251.2,96.560335937,0,0.0,0.587,45.69,0
Mon Jul  6 21:30:39 2020,6.211,47.162,12.89,1252.48,96.559769531,0,0.0,0.685,44.59,0
Mon Jul  6 21:30:46 2020,6.212,47.185,13.768,1252.48,96.559335937,0,0.0,0.361,46.54,0
Mon Jul  6 21:30:53 2020,6.214,47.223,12.084,1253.76,96.559953125,0,0.0,0.194,51.89,0
Mon Jul  6 21:31:01 2020,6.217,47.195,12.345,1256.96,96.559464843,0,0.0,0.321,48.51,0
Mon Jul  6 21:31:08 2020,6.214,47.218,12.258,1258.88,96.559011718,0,0.0,0.322,48.61,0
Mon Jul  6 21:31:15 2020,6.214,47.195,13.154,1261.44,96.55728125,0,0.0,0.492,45.23,0
Mon Jul  6 21:31:22 2020,6.212,47.253,11.758,1264.64,96.556148437,0,0.0,0.414,45.21,0
Mon Jul  6 21:31:29 2020,6.21,47.23,11.116,1265.92,96.556792968,0,0.0,0.331,46.8,0
Mon Jul  6 21:31:36 2020,6.212,47.203,12.28,1269.12,96.5526875,0,0.0,0.206,51.22,0
Mon Jul  6 21:31:43 2020,6.217,47.235,11.796,1272.96,96.55778125,0,0.0,0.225,51.55,0
Mon Jul  6 21:31:50 2020,6.212,47.192,12.609,1278.08,96.556503906,0,0.0,0.254,50.22,0
Mon Jul  6 21:31:57 2020,6.214,47.25,10.643,1281.92,96.556847656,0,0.0,0.631,46.26,0
Mon Jul  6 21:32:04 2020,6.211,47.253,11.352,1290.24,96.553769531,0,0.0,0.458,44.88,0
Mon Jul  6 21:32:11 2020,6.214,47.215,10.63,1290.88,96.552898437,2,0.017058255551979398,0.886,44.32,0
Mon Jul  6 21:32:18 2020,6.214,47.228,11.569,1267.84,96.554003906,1,0.008529127775989699,0.668,43.88,0
Mon Jul  6 21:32:25 2020,6.212,47.26,10.765,647.68,96.549441406,0,0.0,0.592,43.76,0
Mon Jul  6 21:32:32 2020,6.211,47.213,11.273,586.24,96.54765625,0,0.0,0.403,44.38,0
Mon Jul  6 21:32:39 2020,6.211,47.215,11.851,796.8,96.550597656,0,0.0,0.315,47.15,0
Mon Jul  6 21:32:46 2020,6.212,47.152,12.133,1223.04,96.551253906,0,0.0,0.62,44.02,0
Mon Jul  6 21:32:53 2020,6.214,47.271,10.142,744.96,96.550691406,0,0.0,0.636,44.0,0
Mon Jul  6 21:33:00 2020,6.213,47.137,11.996,744.32,96.548375,0,0.0,0.305,47.6,0
Mon Jul  6 21:33:07 2020,6.214,47.165,11.512,1050.24,96.551085937,0,0.0,0.24,50.25,0
Mon Jul  6 21:33:14 2020,6.214,47.213,13.284,1289.6,96.554136718,0,0.0,0.338,47.51,0
Mon Jul  6 21:33:21 2020,6.214,47.21,13.584,1284.48,96.554410156,0,0.0,0.504,44.93,0
Mon Jul  6 21:33:28 2020,6.212,47.208,13.262,1201.92,96.553527343,0,0.0,0.31,47.39,0
Mon Jul  6 21:33:35 2020,6.213,47.235,14.176,1285.76,96.557796875,0,0.0,0.593,44.52,0
Mon Jul  6 21:33:42 2020,6.212,47.258,12.408,1274.24,96.556523437,0,0.0,0.749,44.21,0
Mon Jul  6 21:33:49 2020,6.213,47.281,13.6,1293.44,96.557960937,0,0.0,0.173,51.89,0
Mon Jul  6 21:33:56 2020,6.212,47.273,12.631,1290.24,96.560054687,0,0.0,0.387,45.66,0
Mon Jul  6 21:34:04 2020,6.214,47.291,12.174,1284.48,96.559515625,0,0.0,0.468,45.42,0
Mon Jul  6 21:34:11 2020,6.215,47.288,13.952,1280.64,96.558066406,1,0.008527755430410297,0.531,44.9,0
Mon Jul  6 21:34:18 2020,6.212,47.255,11.97,1285.12,96.558753906,0,0.0,0.701,44.65,0
Mon Jul  6 21:34:25 2020,6.211,47.283,13.076,1286.4,96.559070312,0,0.0,0.563,44.45,0
Mon Jul  6 21:34:32 2020,6.216,47.26,12.736,1281.92,96.557101562,71,0.6053732303732303,0.948,43.69,0
Mon Jul  6 21:34:39 2020,6.216,47.238,11.209,1285.76,96.557957031,97,0.827059202059202,0.778,43.6,0
Mon Jul  6 21:34:46 2020,6.213,47.235,12.132,1285.76,96.556351562,64,0.5459520360534363,0.982,43.51,0
Mon Jul  6 21:34:53 2020,6.214,47.218,11.907,1297.92,96.557347656,89,0.7590923720630833,0.6,43.76,0
Mon Jul  6 21:35:00 2020,6.214,47.175,12.089,1288.96,96.554667968,83,0.7079176054071451,0.588,43.74,0
Mon Jul  6 21:35:07 2020,6.212,47.208,11.041,1132.16,96.554824218,63,0.5375080489375402,1.173,43.44,0
Mon Jul  6 21:35:14 2020,6.215,47.155,11.439,849.28,96.555109375,44,0.3752212389380531,0.601,44.14,0
Mon Jul  6 21:35:21 2020,6.211,47.137,13.247,996.48,96.556320312,0,0.0,0.787,43.86,0
Mon Jul  6 21:35:28 2020,6.212,47.14,13.761,1073.92,96.554765625,0,0.0,0.547,43.98,0
Mon Jul  6 21:35:35 2020,6.214,47.157,12.719,1237.12,96.555214843,0,0.0,0.596,44.47,0
Mon Jul  6 21:35:42 2020,6.215,47.16,12.953,1294.08,96.5535,0,0.0,0.877,43.55,0
Mon Jul  6 21:35:49 2020,6.21,47.132,12.896,1284.48,96.554960937,0,0.0,0.15,52.08,0
Mon Jul  6 21:35:56 2020,6.213,47.14,12.815,1250.56,96.554789062,0,0.0,0.269,49.42,0
Mon Jul  6 21:36:03 2020,6.214,47.182,13.027,1264.0,96.554304687,0,0.0,0.209,51.22,0
Mon Jul  6 21:36:10 2020,6.212,47.13,12.937,1273.6,96.553398437,0,0.0,0.593,44.61,0
Mon Jul  6 21:36:17 2020,6.214,47.162,12.771,1267.2,96.554902343,0,0.0,0.296,47.96,0
Mon Jul  6 21:36:24 2020,6.211,47.17,13.346,1262.08,96.552519531,0,0.0,0.649,44.75,0
Mon Jul  6 21:36:31 2020,6.212,47.213,13.369,1253.12,96.553003906,0,0.0,0.184,51.67,0
Mon Jul  6 21:36:38 2020,6.214,47.16,12.669,1255.68,96.552554687,0,0.0,0.569,44.71,0
Mon Jul  6 21:36:45 2020,6.214,47.147,12.561,1264.0,96.553519531,0,0.0,0.671,44.94,0
Mon Jul  6 21:36:52 2020,6.213,47.19,13.05,1264.0,96.553921875,0,0.0,0.619,44.49,0
Mon Jul  6 21:37:00 2020,6.215,47.127,12.216,1212.8,96.555222656,0,0.0,0.731,44.19,0
Mon Jul  6 21:37:07 2020,6.212,47.145,14.289,1230.08,96.555699218,0,0.0,0.428,44.45,0
Mon Jul  6 21:37:14 2020,6.214,47.107,13.589,1256.96,96.556664062,0,0.0,0.425,44.37,0
Mon Jul  6 21:37:21 2020,6.216,47.16,13.041,1264.0,96.553523437,0,0.0,0.535,44.06,0
Mon Jul  6 21:37:28 2020,6.213,47.147,13.488,1264.64,96.553578125,0,0.0,0.347,45.96,0
