year,month,day,hour,minute,second,time step,wind,gyro x,gyro y,gyro z,accel x,accel y,accel z,mag x,mag y,mag z,temperature,pressure,altitude,humidity,r,g,b,vis,ir,uv
2020,9,16,19,31,43,5.74,0.00,0.00,0.01,0.01,-9.37,-0.82,0.66,13.70,15.30,-131.30,30.23,965.91,401.85,16.03,0,0,0,260,254,0.02
2020,9,16,19,31,49,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.82,0.70,13.30,14.50,-131.90,30.23,965.91,401.81,16.02,0,0,0,259,251,0.02
2020,9,16,19,31,54,5.74,0.00,-0.00,0.00,0.00,-9.36,-0.81,0.69,13.30,14.30,-132.10,30.23,965.92,401.69,16.21,0,0,0,259,253,0.01
2020,9,16,19,32,0,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.83,0.67,13.00,14.50,-131.00,30.22,965.93,401.60,15.99,0,0,0,259,254,0.01
2020,9,16,19,32,6,5.74,0.00,-0.00,0.01,0.01,-9.35,-0.81,0.67,12.70,14.50,-130.10,30.22,965.93,401.66,15.67,0,0,0,261,254,0.03
2020,9,16,19,32,11,5.74,0.00,0.00,0.00,0.01,-9.34,-0.82,0.68,13.50,14.50,-131.60,30.21,965.90,401.92,15.51,0,0,0,261,254,0.02
2020,9,16,19,32,17,5.74,0.00,0.00,0.00,0.01,-9.35,-0.80,0.67,13.60,14.80,-131.90,30.20,965.93,401.66,15.49,0,0,0,261,254,0.02
2020,9,16,19,32,23,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.83,0.67,12.60,13.20,-133.00,30.20,965.92,401.66,15.96,0,0,0,260,253,0.02
2020,9,16,19,32,29,5.74,0.00,0.00,0.00,0.01,-9.35,-0.82,0.67,12.90,14.40,-131.10,30.20,965.90,401.67,16.03,0,0,0,259,253,0.01
2020,9,16,19,32,34,5.74,0.00,-0.01,0.00,0.01,-9.34,-0.81,0.68,13.60,13.40,-130.40,30.20,965.92,401.70,16.13,0,0,0,259,254,0.01
2020,9,16,19,32,40,5.74,0.00,-0.01,0.00,0.01,-9.34,-0.81,0.67,13.10,14.60,-132.70,30.19,965.93,401.60,16.51,0,0,0,261,253,0.02
2020,9,16,19,32,46,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.82,0.68,13.30,15.00,-132.00,30.19,965.91,401.83,17.02,0,0,0,260,254,0.02
2020,9,16,19,32,52,5.75,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.68,14.10,15.10,-131.80,30.19,965.95,401.48,17.25,0,0,0,260,254,0.02
2020,9,16,19,32,57,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.81,0.69,12.00,14.00,-131.70,30.17,965.92,401.70,17.05,0,0,0,261,253,0.02
2020,9,16,19,33,3,5.74,0.00,0.00,0.00,0.01,-9.36,-0.81,0.68,13.40,15.10,-132.10,30.17,965.91,401.80,17.12,0,0,0,261,254,0.02
2020,9,16,19,33,9,5.74,0.00,0.00,0.00,0.01,-9.35,-0.81,0.67,12.90,13.90,-131.60,30.16,965.94,401.58,17.05,0,0,0,260,253,0.02
2020,9,16,19,33,15,5.74,0.00,0.00,0.01,0.01,-9.36,-0.81,0.68,13.00,14.10,-130.30,30.17,965.93,401.67,17.20,0,0,0,261,254,0.02
2020,9,16,19,33,20,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.67,12.70,14.20,-130.70,30.16,965.95,401.46,16.97,0,0,0,261,254,0.02
2020,9,16,19,33,26,5.74,0.00,-0.00,0.01,0.01,-9.37,-0.81,0.67,13.40,13.30,-132.30,30.16,965.93,401.64,16.52,0,0,0,262,254,0.03
2020,9,16,19,33,32,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.81,0.68,13.10,14.60,-131.20,30.15,965.94,401.52,16.67,0,0,0,262,254,0.03
2020,9,16,19,33,38,5.74,0.00,-0.00,-0.00,0.01,-9.37,-0.81,0.67,12.50,14.80,-131.80,30.15,965.92,401.70,16.61,0,0,0,260,254,0.02
2020,9,16,19,33,43,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.80,0.69,12.70,15.60,-131.10,30.15,965.94,401.58,16.58,0,0,0,259,254,0.01
2020,9,16,19,33,49,5.74,0.00,-0.00,-0.00,0.01,-9.35,-0.82,0.67,12.90,14.30,-130.50,30.15,965.94,401.56,16.89,0,0,0,260,253,0.02
2020,9,16,19,33,55,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.68,12.60,14.40,-131.10,30.15,965.95,401.51,16.84,0,0,0,261,252,0.02
2020,9,16,19,34,1,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.81,0.67,13.20,13.70,-132.40,30.15,965.98,401.20,17.05,0,0,0,261,253,0.02
2020,9,16,19,34,6,5.74,0.00,0.00,0.00,0.01,-9.37,-0.82,0.68,12.60,14.80,-130.70,30.14,965.93,401.62,17.15,0,0,0,260,254,0.01
2020,9,16,19,34,12,5.74,0.00,-0.01,-0.00,0.01,-9.36,-0.83,0.68,12.90,15.20,-131.90,30.14,965.93,401.61,17.14,0,0,0,260,252,0.02
2020,9,16,19,34,18,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.81,0.66,12.60,14.70,-131.60,30.14,965.95,401.50,17.22,0,0,0,260,253,0.02
2020,9,16,19,34,24,5.74,0.00,-0.00,0.01,0.01,-9.37,-0.81,0.65,12.40,14.70,-130.90,30.14,965.95,401.46,17.31,0,0,0,261,253,0.02
2020,9,16,19,34,29,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.80,0.67,13.00,13.80,-133.10,30.15,965.97,401.27,17.68,0,0,0,262,253,0.02
2020,9,16,19,34,35,5.74,0.00,0.00,0.00,0.01,-9.37,-0.80,0.69,12.10,14.40,-131.10,30.14,965.93,401.61,18.13,0,0,0,259,255,0.01
2020,9,16,19,34,41,5.74,0.00,0.00,-0.00,0.01,-9.36,-0.80,0.69,12.30,13.80,-132.20,30.14,965.95,401.50,18.25,0,0,0,260,253,0.02
2020,9,16,19,34,46,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.82,0.67,12.20,14.10,-131.90,30.14,965.95,401.48,18.15,0,0,0,261,253,0.02
2020,9,16,19,34,52,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.80,0.70,12.40,14.10,-132.60,30.14,965.93,401.61,17.98,0,0,0,261,254,0.02
2020,9,16,19,34,58,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.82,0.68,12.60,15.20,-131.70,30.14,965.95,401.47,17.89,0,0,0,261,254,0.02
2020,9,16,19,35,4,5.74,0.00,-0.02,0.00,0.00,-9.36,-0.81,0.66,12.80,14.40,-132.00,30.14,965.97,401.31,17.90,0,0,0,260,253,0.02
2020,9,16,19,35,9,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.68,12.70,14.20,-131.00,30.14,965.97,401.28,17.98,0,0,0,262,255,0.01
2020,9,16,19,35,15,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.79,0.68,12.40,14.20,-132.60,30.14,965.96,401.40,17.84,0,0,0,261,254,0.02
2020,9,16,19,35,21,5.74,0.00,0.00,0.00,0.01,-9.36,-0.82,0.68,12.20,14.90,-132.80,30.13,965.96,401.41,17.72,0,0,0,261,253,0.02
2020,9,16,19,35,27,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.79,0.65,13.40,14.30,-132.60,30.14,965.95,401.45,17.69,0,0,0,259,252,0.02
2020,9,16,19,35,32,5.74,0.00,0.00,0.00,0.00,-9.35,-0.80,0.66,13.70,14.90,-129.50,30.14,965.97,401.33,17.57,0,0,0,260,254,0.02
2020,9,16,19,35,38,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.82,0.67,13.00,15.00,-132.20,30.14,965.97,401.33,17.56,0,0,0,262,253,0.01
2020,9,16,19,35,44,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.82,0.65,13.30,15.70,-132.20,30.14,965.96,401.42,17.68,0,0,0,262,255,0.03
2020,9,16,19,35,50,5.74,0.00,-0.00,-0.00,0.01,-9.37,-0.81,0.69,13.30,14.30,-132.50,30.14,965.98,401.16,17.69,0,0,0,261,254,0.02
2020,9,16,19,35,55,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.80,0.67,13.60,14.40,-131.50,30.13,965.97,401.32,17.63,0,0,0,261,254,0.02
2020,9,16,19,36,1,5.74,0.00,-0.00,0.01,0.01,-9.35,-0.81,0.68,12.50,15.00,-131.70,30.14,965.97,401.27,17.69,0,0,0,260,254,0.02
2020,9,16,19,36,7,5.74,0.00,-0.01,0.01,0.01,-9.36,-0.81,0.68,12.40,14.80,-131.30,30.13,965.96,401.38,17.72,0,0,0,260,253,0.02
2020,9,16,19,36,13,5.74,0.00,0.01,0.01,0.01,-9.36,-0.82,0.69,12.60,14.70,-130.60,30.13,965.96,401.41,17.66,0,0,0,262,253,0.03
2020,9,16,19,36,18,5.75,0.00,-0.00,0.01,0.01,-9.35,-0.81,0.69,12.50,14.10,-131.30,30.13,965.99,401.08,17.69,0,0,0,261,254,0.02
2020,9,16,19,36,24,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.80,0.68,12.50,14.40,-132.30,30.13,965.99,401.14,17.79,0,0,0,262,254,0.03
2020,9,16,19,36,30,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.81,0.67,13.70,15.00,-132.70,30.14,965.99,401.13,17.78,0,0,0,262,255,0.03
2020,9,16,19,36,36,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.82,0.68,12.80,15.00,-132.10,30.13,965.97,401.26,17.80,0,0,0,261,253,0.02
2020,9,16,19,36,41,5.74,0.00,-0.00,0.00,0.00,-9.35,-0.80,0.69,12.60,13.80,-131.50,30.13,966.00,401.00,17.75,0,0,0,261,254,0.02
2020,9,16,19,36,47,5.74,0.00,0.00,0.01,0.01,-9.36,-0.81,0.67,13.10,14.10,-132.00,30.13,965.98,401.17,17.86,0,0,0,261,254,0.02
2020,9,16,19,36,53,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.82,0.70,13.50,14.30,-132.70,30.13,965.99,401.11,17.98,0,0,0,261,253,0.02
2020,9,16,19,36,59,5.74,0.00,0.00,0.00,0.01,-9.34,-0.80,0.68,13.00,14.20,-131.00,30.13,965.98,401.22,18.14,0,0,0,260,253,0.02
2020,9,16,19,37,4,5.74,0.00,-0.01,0.01,0.01,-9.37,-0.82,0.69,12.10,14.30,-132.10,30.13,966.00,401.06,18.13,0,0,0,261,252,0.02
2020,9,16,19,37,10,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.81,0.70,13.10,14.40,-131.50,30.14,966.01,400.95,18.30,0,0,0,260,253,0.02
2020,9,16,19,37,16,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.81,0.66,13.60,14.50,-132.20,30.14,966.02,400.89,18.04,0,0,0,260,254,0.02
2020,9,16,19,37,21,5.74,0.00,0.01,0.00,0.01,-9.36,-0.84,0.68,13.40,13.90,-132.30,30.13,965.99,401.08,18.02,0,0,0,260,254,0.02
2020,9,16,19,37,27,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.80,0.67,12.70,14.40,-131.60,30.13,966.02,400.87,18.05,0,0,0,261,253,0.02
2020,9,16,19,37,33,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.80,0.69,12.20,13.80,-133.60,30.13,966.01,400.96,18.25,0,0,0,261,253,0.01
2020,9,16,19,37,39,5.74,0.00,-0.00,0.01,0.01,-9.35,-0.81,0.68,13.00,14.30,-130.80,30.13,966.03,400.77,18.42,0,0,0,260,253,0.02
2020,9,16,19,37,44,5.74,0.00,0.00,0.00,0.01,-9.36,-0.81,0.66,12.40,15.00,-131.30,30.13,966.02,400.84,18.80,0,0,0,261,253,0.02
2020,9,16,19,37,50,5.74,0.00,-0.00,-0.00,0.01,-9.37,-0.80,0.67,14.50,14.40,-131.80,30.13,966.00,401.02,18.59,0,0,0,260,253,0.02
2020,9,16,19,37,56,5.74,0.00,-0.01,0.01,0.01,-9.35,-0.81,0.70,12.70,14.40,-131.50,30.13,966.03,400.81,18.55,0,0,0,260,254,0.02
2020,9,16,19,38,2,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.80,0.67,13.20,14.10,-132.30,30.13,966.01,400.91,18.48,0,0,0,260,254,0.02
2020,9,16,19,38,7,5.74,0.00,0.00,0.01,0.01,-9.37,-0.82,0.64,12.50,14.10,-132.30,30.12,966.02,400.90,18.60,0,0,0,260,253,0.02
2020,9,16,19,38,13,5.75,0.00,-0.01,0.00,0.01,-9.36,-0.80,0.68,12.60,13.90,-131.60,30.12,966.02,400.84,18.84,0,0,0,261,254,0.02
2020,9,16,19,38,19,5.74,0.00,0.00,0.00,0.01,-9.36,-0.81,0.67,13.70,14.20,-132.30,30.12,966.03,400.75,18.83,0,0,0,260,253,0.02
2020,9,16,19,38,25,5.74,0.00,-0.00,-0.00,0.01,-9.37,-0.80,0.68,12.70,14.20,-131.10,30.12,966.01,400.94,18.75,0,0,0,260,254,0.02
2020,9,16,19,38,30,5.74,0.00,-0.01,0.01,0.01,-9.37,-0.83,0.67,12.00,13.90,-132.30,30.12,966.04,400.70,18.56,0,0,0,261,253,0.02
2020,9,16,19,38,36,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.81,0.68,13.40,14.00,-131.90,30.11,966.01,400.99,18.57,0,0,0,260,253,0.02
2020,9,16,19,38,42,5.74,0.00,-0.01,0.01,0.01,-9.35,-0.83,0.68,13.30,13.00,-132.40,30.11,966.05,400.60,18.44,0,0,0,260,253,0.02
2020,9,16,19,38,48,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.70,13.40,14.00,-132.30,30.11,966.03,400.78,18.29,0,0,0,261,252,0.02
2020,9,16,19,38,53,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.78,0.69,12.60,13.90,-132.00,30.11,966.04,400.65,18.43,0,0,0,260,253,0.02
2020,9,16,19,38,59,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.81,0.67,13.40,14.30,-130.90,30.11,966.05,400.59,18.51,0,0,0,261,254,0.02
2020,9,16,19,39,5,5.74,0.00,0.00,0.00,0.01,-9.36,-0.81,0.67,13.00,14.50,-133.30,30.10,966.03,400.75,18.20,0,0,0,260,254,0.02
2020,9,16,19,39,11,5.74,0.00,0.00,0.00,0.01,-9.36,-0.81,0.67,12.70,14.10,-132.10,30.10,966.03,400.80,18.44,0,0,0,260,253,0.02
2020,9,16,19,39,16,5.74,0.00,-0.01,-0.00,0.01,-9.35,-0.81,0.67,13.90,14.10,-131.60,30.09,966.04,400.69,18.37,0,0,0,261,253,0.02
2020,9,16,19,39,22,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.82,0.65,12.90,13.40,-130.70,30.09,966.05,400.61,18.11,0,0,0,259,253,0.01
2020,9,16,19,39,28,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.80,0.66,12.50,14.30,-131.70,30.08,966.07,400.41,18.19,0,0,0,261,254,0.02
2020,9,16,19,39,33,5.74,0.00,0.00,0.00,0.01,-9.37,-0.80,0.68,13.00,14.30,-131.00,30.08,966.06,400.54,18.62,0,0,0,260,255,0.02
2020,9,16,19,39,39,5.74,0.00,0.00,0.00,0.01,-9.37,-0.81,0.68,13.30,13.40,-131.20,30.08,966.06,400.51,18.27,0,0,0,260,254,0.02
2020,9,16,19,39,45,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.80,0.67,13.10,13.90,-132.40,30.08,966.04,400.69,18.44,0,0,0,260,254,0.02
2020,9,16,19,39,51,5.74,0.00,-0.01,-0.00,0.01,-9.36,-0.82,0.68,12.50,13.60,-132.80,30.07,966.06,400.49,18.73,0,0,0,261,252,0.02
2020,9,16,19,39,56,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.81,0.68,12.80,14.20,-131.40,30.06,966.04,400.69,18.67,0,0,0,258,253,0.01
2020,9,16,19,40,2,5.74,0.00,0.00,0.00,0.01,-9.37,-0.80,0.68,12.90,13.80,-131.60,30.06,966.05,400.59,18.88,0,0,0,261,253,0.02
2020,9,16,19,40,8,5.74,0.00,0.00,0.00,0.01,-9.38,-0.82,0.67,12.60,14.30,-131.10,30.05,966.03,400.75,18.65,0,0,0,259,253,0.01
2020,9,16,19,40,14,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.81,0.67,13.00,13.90,-132.10,30.05,966.07,400.45,18.46,0,0,0,262,253,0.03
2020,9,16,19,40,19,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.81,0.64,12.80,13.10,-131.10,30.05,966.05,400.64,18.46,0,0,0,259,254,0.01
2020,9,16,19,40,25,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.68,12.20,13.80,-132.10,30.04,966.06,400.49,18.20,0,0,0,260,253,0.01
2020,9,16,19,40,31,5.74,0.00,-0.01,0.01,0.01,-9.37,-0.81,0.68,12.40,14.00,-132.60,30.03,966.06,400.52,17.98,0,0,0,260,254,0.02
2020,9,16,19,40,37,5.74,0.00,0.00,0.00,0.00,-9.38,-0.81,0.67,13.10,13.80,-132.00,30.03,966.06,400.52,18.46,0,0,0,261,254,0.02
2020,9,16,19,40,42,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.80,0.69,13.40,14.00,-131.60,30.02,966.06,400.55,18.21,0,0,0,260,253,0.02
2020,9,16,19,40,48,5.74,0.00,0.00,0.01,0.01,-9.36,-0.82,0.69,12.70,14.70,-131.80,30.02,966.04,400.68,17.97,0,0,0,260,253,0.01
2020,9,16,19,40,54,5.74,0.00,-0.00,-0.00,0.01,-9.37,-0.80,0.67,13.30,14.10,-131.70,30.01,966.05,400.58,17.89,0,0,0,260,253,0.02
2020,9,16,19,41,0,5.74,0.00,-0.00,0.01,0.00,-9.36,-0.82,0.68,12.70,14.30,-132.20,30.01,966.05,400.58,17.88,0,0,0,260,254,0.02
2020,9,16,19,41,5,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.81,0.67,12.60,14.50,-132.60,30.00,966.04,400.66,17.89,0,0,0,260,254,0.02
2020,9,16,19,41,11,5.74,0.00,0.00,-0.00,0.01,-9.38,-0.81,0.66,13.20,14.10,-130.40,30.00,966.07,400.45,18.04,0,0,0,261,253,0.02
2020,9,16,19,41,17,5.74,0.00,0.00,0.01,0.01,-9.35,-0.80,0.67,13.00,15.40,-132.00,30.00,966.08,400.35,18.07,0,0,0,261,254,0.02
2020,9,16,19,41,23,5.74,0.00,-0.00,-0.00,0.01,-9.36,-0.82,0.67,12.90,14.60,-132.30,29.99,966.06,400.53,18.01,0,0,0,260,254,0.02
2020,9,16,19,41,28,5.74,0.00,-0.01,0.01,0.01,-9.36,-0.81,0.68,13.70,13.90,-131.50,29.98,966.07,400.39,17.93,0,0,0,258,254,0.01
2020,9,16,19,41,34,5.74,0.00,0.00,0.00,0.01,-9.35,-0.81,0.68,13.20,13.90,-131.60,29.98,966.08,400.37,17.86,0,0,0,261,253,0.01
2020,9,16,19,41,40,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.83,0.70,12.80,14.20,-130.00,29.98,966.07,400.41,18.04,0,0,0,261,253,0.02
2020,9,16,19,41,46,5.74,0.00,0.00,0.00,0.01,-9.34,-0.81,0.68,13.40,14.10,-132.10,29.97,966.09,400.23,18.17,0,0,0,261,253,0.02
2020,9,16,19,41,51,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.82,0.67,13.40,14.60,-133.20,29.97,966.08,400.37,18.00,0,0,0,260,253,0.02
2020,9,16,19,41,57,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.81,0.67,13.00,13.90,-131.90,29.96,966.08,400.31,17.85,0,0,0,260,255,0.02
2020,9,16,19,42,3,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.82,0.70,12.80,13.80,-131.40,29.96,966.08,400.31,17.75,0,0,0,260,253,0.03
2020,9,16,19,42,8,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.80,0.69,12.60,14.20,-131.50,29.95,966.07,400.38,17.87,0,62,56,261,254,0.02
2020,9,16,19,42,14,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.81,0.69,13.10,14.10,-130.00,29.94,966.06,400.54,17.84,0,0,0,260,253,0.02
2020,9,16,19,42,20,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.81,0.67,13.30,13.70,-131.10,29.94,966.12,400.02,18.17,0,0,0,259,254,0.02
2020,9,16,19,42,26,5.75,0.00,0.00,0.00,0.01,-9.37,-0.80,0.69,13.00,13.00,-131.20,29.94,966.10,400.21,18.42,0,0,0,262,253,0.02
2020,9,16,19,42,31,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.81,0.70,12.90,14.50,-133.40,29.93,966.10,400.17,18.58,0,0,0,259,254,0.01
2020,9,16,19,42,37,5.74,0.00,-0.01,0.01,0.01,-9.37,-0.83,0.67,14.30,13.80,-131.80,29.92,966.09,400.27,18.73,0,0,0,261,254,0.02
2020,9,16,19,42,43,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.82,0.68,12.90,14.10,-131.90,29.91,966.13,399.92,18.41,0,0,0,261,255,0.02
2020,9,16,19,42,49,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.82,0.69,13.10,15.30,-131.70,29.90,966.09,400.26,18.46,0,0,0,260,255,0.02
2020,9,16,19,42,54,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.80,0.67,13.70,14.00,-132.20,29.89,966.09,400.22,18.23,0,0,0,260,254,0.02
2020,9,16,19,43,0,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.69,13.10,13.60,-131.70,29.89,966.08,400.36,18.06,0,0,0,261,254,0.02
2020,9,16,19,43,6,5.74,0.00,0.00,0.01,0.01,-9.35,-0.82,0.68,13.40,14.40,-130.50,29.88,966.08,400.34,17.95,0,0,0,261,254,0.02
2020,9,16,19,43,12,5.74,0.00,-0.01,0.00,0.01,-9.38,-0.81,0.69,13.20,13.30,-132.00,29.88,966.09,400.26,18.70,0,0,0,259,253,0.01
2020,9,16,19,43,17,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.82,0.69,12.90,14.10,-131.80,29.88,966.12,399.97,19.04,0,0,0,260,254,0.02
2020,9,16,19,43,23,5.74,0.00,0.00,0.01,0.01,-9.36,-0.82,0.68,13.10,14.20,-132.90,29.87,966.09,400.27,19.15,0,0,0,259,254,0.01
2020,9,16,19,43,29,5.74,0.00,0.00,0.01,0.01,-9.35,-0.82,0.67,14.20,14.30,-131.90,29.87,966.11,400.08,19.06,0,0,0,260,253,0.02
2020,9,16,19,43,35,5.76,0.00,-0.00,0.00,0.01,-9.36,-0.80,0.67,12.80,14.20,-131.50,29.87,966.12,400.01,18.97,0,0,0,260,255,0.02
2020,9,16,19,43,40,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.80,0.67,13.30,14.60,-131.70,29.86,966.11,400.05,18.91,0,0,0,260,254,0.02
2020,9,16,19,43,46,5.74,0.00,-0.01,-0.00,0.00,-9.35,-0.81,0.67,12.50,14.60,-131.20,29.85,966.13,399.93,18.78,0,0,0,261,254,0.02
2020,9,16,19,43,52,5.74,0.00,-0.00,-0.01,0.01,-9.37,-0.83,0.68,13.30,13.40,-130.80,29.86,966.12,400.03,18.50,0,0,0,261,254,0.02
2020,9,16,19,43,58,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.81,0.67,13.40,13.00,-130.70,29.85,966.11,400.07,18.45,0,0,0,259,255,0.01
2020,9,16,19,44,3,5.74,0.00,-0.01,0.01,0.00,-9.36,-0.81,0.69,13.70,14.10,-133.00,29.84,966.10,400.14,18.26,0,0,0,259,253,0.02
2020,9,16,19,44,9,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.67,12.10,14.70,-130.90,29.84,966.13,399.91,18.25,0,0,0,261,252,0.03
2020,9,16,19,44,15,5.74,0.00,0.00,0.00,0.01,-9.36,-0.80,0.67,12.90,14.10,-131.80,29.83,966.12,400.01,18.07,0,0,0,259,252,0.01
2020,9,16,19,44,21,5.74,0.00,-0.00,0.00,0.01,-9.35,-0.80,0.67,13.60,14.80,-131.60,29.83,966.11,400.04,17.99,0,0,0,261,253,0.02
2020,9,16,19,44,26,5.74,0.00,-0.00,-0.00,0.01,-9.35,-0.82,0.67,12.30,14.30,-131.60,29.83,966.12,400.02,17.97,0,0,0,260,253,0.02
2020,9,16,19,44,32,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.80,0.66,13.40,15.10,-131.20,29.82,966.10,400.14,18.17,0,0,0,259,255,0.01
2020,9,16,19,44,38,5.74,0.00,-0.01,0.01,0.01,-9.36,-0.82,0.68,13.50,14.60,-132.70,29.82,966.11,400.10,18.02,0,0,0,260,255,0.02
2020,9,16,19,44,43,5.74,0.00,-0.00,0.00,0.01,-9.36,-0.79,0.69,12.40,13.80,-129.90,29.81,966.12,400.04,18.17,0,0,0,260,253,0.02
2020,9,16,19,44,49,5.74,0.00,0.00,0.00,0.01,-9.36,-0.80,0.67,12.50,14.30,-131.50,29.82,966.12,400.01,18.38,0,0,0,261,254,0.02
2020,9,16,19,44,55,5.74,0.00,0.00,0.01,0.01,-9.36,-0.81,0.68,12.80,14.70,-131.20,29.81,966.13,399.94,18.33,0,0,0,262,254,0.01
2020,9,16,19,45,1,5.74,0.00,0.00,0.00,0.01,-9.36,-0.81,0.67,12.70,13.80,-131.30,29.80,966.13,399.94,18.08,0,0,0,261,254,0.01
2020,9,16,19,45,6,5.74,0.00,-0.01,0.00,0.01,-9.35,-0.81,0.67,13.20,14.10,-131.90,29.80,966.15,399.74,18.04,0,0,0,259,253,0.01
2020,9,16,19,45,12,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.81,0.70,12.80,13.70,-132.50,29.80,966.14,399.82,17.97,0,0,0,259,252,0.01
2020,9,16,19,45,18,5.74,0.00,-0.00,-0.00,0.01,-9.37,-0.82,0.67,12.90,15.00,-132.80,29.80,966.13,399.91,18.13,0,0,0,261,253,0.02
2020,9,16,19,45,24,5.74,0.00,-0.00,0.00,0.01,-9.37,-0.81,0.70,13.80,14.00,-132.40,29.79,966.14,399.78,18.40,0,0,0,260,253,0.03
2020,9,16,19,45,29,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.81,0.67,13.30,15.80,-131.20,29.79,966.14,399.86,18.92,0,0,0,260,252,0.02
2020,9,16,19,45,35,5.74,0.00,-0.01,0.01,0.01,-9.35,-0.81,0.69,11.80,15.50,-131.90,29.79,966.14,399.81,19.13,0,0,0,261,254,0.02
2020,9,16,19,45,41,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.68,12.60,14.30,-130.90,29.79,966.15,399.73,19.15,0,0,0,261,254,0.02
2020,9,16,19,45,47,5.74,0.00,-0.00,0.01,0.01,-9.37,-0.83,0.66,13.70,14.10,-131.90,29.79,966.15,399.75,19.29,0,0,0,259,254,0.01
2020,9,16,19,45,52,5.74,0.00,-0.01,0.01,0.01,-9.35,-0.82,0.68,14.50,14.50,-131.90,29.78,966.13,399.92,19.34,0,0,0,261,253,0.02
2020,9,16,19,45,58,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.81,0.69,13.20,15.10,-130.70,29.79,966.14,399.79,19.21,0,0,0,261,254,0.02
2020,9,16,19,46,4,5.74,0.00,-0.01,0.00,0.01,-9.36,-0.80,0.68,13.80,14.20,-131.00,29.78,966.17,399.59,19.54,0,0,0,260,254,0.02
2020,9,16,19,46,10,5.74,0.00,-0.00,0.01,0.01,-9.36,-0.82,0.66,13.60,15.50,-131.30,29.78,966.15,399.75,19.85,0,0,0,260,253,0.02
2020,9,16,19,46,15,5.74,0.00,-0.01,0.01,0.01,-9.35,-0.80,0.67,13.20,14.80,-131.60,29.78,966.16,399.64,19.35,0,0,0,261,254,0.02
